lon;lat;CO;NO;NO2;O3;SO2;PM2_5;PM10;NH3;aqi;date;hour;year;city
41.3888;2.159;185.25;0;0.12;47.21;0.22;23.92;81.84;0.46;1;10/01/2021;19;2021;Barcelona
41.3888;2.159;186.92;0;0.13;44.7;0.22;25.21;84.37;0.52;1;10/01/2021;20;2021;Barcelona
41.3888;2.159;186.92;0;0.13;43.27;0.21;25.33;81.79;0.53;1;10/01/2021;21;2021;Barcelona
41.3888;2.159;185.25;0;0.13;39.34;0.2;23.8;73.91;0.55;1;10/01/2021;22;2021;Barcelona
41.3888;2.159;183.58;0;0.11;41.49;0.19;21.46;65.85;0.5;1;10/01/2021;23;2021;Barcelona
41.3888;2.159;186.92;0;0.09;50.78;0.19;17.11;51.1;0.45;1;11/01/2021;0;2021;Barcelona
41.3888;2.159;183.58;0;0.1;58.65;0.17;11.76;38.43;0.41;1;11/01/2021;1;2021;Barcelona
41.3888;2.159;183.58;0;0.11;62.94;0.14;8.97;34.25;0.41;1;11/01/2021;2;2021;Barcelona
41.3888;2.159;188.59;0;0.13;64.37;0.14;8.42;35.89;0.48;1;11/01/2021;3;2021;Barcelona
41.3888;2.159;195.27;0;0.15;65.09;0.15;8.73;39.25;0.56;1;11/01/2021;4;2021;Barcelona
41.3888;2.159;201.94;0;0.16;64.37;0.16;9.28;42.28;0.63;1;11/01/2021;5;2021;Barcelona
41.3888;2.159;198.6;0.01;0.12;62.23;0.15;10.52;48.64;0.55;1;11/01/2021;6;2021;Barcelona
41.3888;2.159;190.26;0.01;0.07;62.23;0.14;13.36;62.78;0.4;1;11/01/2021;7;2021;Barcelona
41.3888;2.159;180.24;0.01;0.05;65.8;0.15;19.14;94.59;0.25;1;11/01/2021;8;2021;Barcelona
41.3888;2.159;176.91;0.01;0.04;66.52;0.17;24.04;117.93;0.17;1;11/01/2021;9;2021;Barcelona
41.3888;2.159;178.58;0.01;0.03;65.09;0.17;25.82;121.23;0.14;1;11/01/2021;10;2021;Barcelona
41.3888;2.159;180.24;0.01;0.03;65.8;0.19;23.9;100.24;0.08;1;11/01/2021;11;2021;Barcelona
41.3888;2.159;183.58;0.01;0.03;65.8;0.2;21.33;80.17;0.06;1;11/01/2021;12;2021;Barcelona
41.3888;2.159;185.25;0.01;0.03;63.66;0.21;20.37;73.8;0.07;1;11/01/2021;13;2021;Barcelona
41.3888;2.159;185.25;0;0.03;60.8;0.21;20.45;73.41;0.08;1;11/01/2021;14;2021;Barcelona
41.3888;2.159;185.25;0;0.04;57.94;0.2;21.15;75.56;0.11;1;11/01/2021;15;2021;Barcelona
41.3888;2.159;183.58;0;0.05;57.22;0.2;22.05;78.73;0.13;1;11/01/2021;16;2021;Barcelona
41.3888;2.159;183.58;0;0.07;56.51;0.21;23.08;81.55;0.16;1;11/01/2021;17;2021;Barcelona
41.3888;2.159;183.58;0;0.08;55.79;0.2;23.83;82.64;0.21;1;11/01/2021;18;2021;Barcelona
41.3888;2.159;181.91;0;0.09;53.64;0.2;24.53;83.25;0.28;1;11/01/2021;19;2021;Barcelona
41.3888;2.159;183.58;0;0.1;51.5;0.2;25.17;83.87;0.34;1;11/01/2021;20;2021;Barcelona
41.3888;2.159;181.91;0;0.12;48.64;0.19;25.61;83.34;0.4;1;11/01/2021;21;2021;Barcelona
41.3888;2.159;180.24;0;0.13;43.99;0.18;25.57;80.8;0.48;1;11/01/2021;22;2021;Barcelona
41.3888;2.159;178.58;0;0.14;38.27;0.15;24.22;73.15;0.55;1;11/01/2021;23;2021;Barcelona
41.3888;2.159;180.24;0;0.14;36.84;0.13;21.49;59.35;0.56;1;12/01/2021;0;2021;Barcelona
41.3888;2.159;186.92;0;0.12;44.7;0.15;19.71;53.24;0.54;1;12/01/2021;1;2021;Barcelona
41.3888;2.159;191.93;0;0.12;57.22;0.2;19.52;58.44;0.57;1;12/01/2021;2;2021;Barcelona
41.3888;2.159;198.6;0;0.15;61.51;0.24;19.82;62.87;0.74;1;12/01/2021;3;2021;Barcelona
41.3888;2.159;208.62;0;0.17;61.51;0.25;21;68.48;0.87;1;12/01/2021;4;2021;Barcelona
41.3888;2.159;213.62;0;0.17;59.37;0.23;23.37;79.6;0.88;1;12/01/2021;5;2021;Barcelona
41.3888;2.159;203.61;0;0.11;57.22;0.18;26.51;98.94;0.69;1;12/01/2021;6;2021;Barcelona
41.3888;2.159;190.26;0.01;0.06;55.79;0.14;29.62;119.45;0.52;1;12/01/2021;7;2021;Barcelona
41.3888;2.159;183.58;0.01;0.05;59.37;0.14;30.91;137.76;0.38;1;12/01/2021;8;2021;Barcelona
41.3888;2.159;180.24;0.01;0.04;62.23;0.14;31.28;144.57;0.31;1;12/01/2021;9;2021;Barcelona
41.3888;2.159;180.24;0;0.03;60.08;0.14;29.83;134.96;0.28;1;12/01/2021;10;2021;Barcelona
41.3888;2.159;180.24;0;0.03;62.94;0.14;25.33;105.55;0.18;1;12/01/2021;11;2021;Barcelona
41.3888;2.159;180.24;0.01;0.03;64.37;0.14;23.04;89.66;0.14;1;12/01/2021;12;2021;Barcelona
41.3888;2.159;181.91;0.01;0.03;63.66;0.14;22.77;87.34;0.12;1;12/01/2021;13;2021;Barcelona
41.3888;2.159;181.91;0.01;0.03;62.94;0.14;22.6;85.29;0.13;1;12/01/2021;14;2021;Barcelona
41.3888;2.159;183.58;0;0.04;62.23;0.15;22.68;84.06;0.14;1;12/01/2021;15;2021;Barcelona
41.3888;2.159;183.58;0;0.05;61.51;0.15;23;82.61;0.16;1;12/01/2021;16;2021;Barcelona
41.3888;2.159;186.92;0;0.07;60.8;0.16;23.4;81.28;0.21;1;12/01/2021;17;2021;Barcelona
41.3888;2.159;190.26;0;0.09;58.65;0.17;24.46;82.03;0.29;1;12/01/2021;18;2021;Barcelona
41.3888;2.159;193.6;0;0.1;55.79;0.17;25.73;84.47;0.36;1;12/01/2021;19;2021;Barcelona
41.3888;2.159;193.6;0;0.11;52.21;0.17;27.06;85.97;0.45;1;12/01/2021;20;2021;Barcelona
41.3888;2.159;191.93;0;0.13;46.49;0.17;28;86.08;0.55;1;12/01/2021;21;2021;Barcelona
41.3888;2.159;188.59;0;0.15;40.77;0.16;28.64;86.73;0.61;1;12/01/2021;22;2021;Barcelona
41.3888;2.159;185.25;0;0.16;35.76;0.14;29.3;87.34;0.66;1;12/01/2021;23;2021;Barcelona
41.3888;2.159;183.58;0;0.17;31.11;0.13;28.12;80.49;0.7;1;13/01/2021;0;2021;Barcelona
41.3888;2.159;186.92;0;0.15;32.9;0.13;22.77;62.96;0.67;1;13/01/2021;1;2021;Barcelona
41.3888;2.159;195.27;0;0.11;46.49;0.14;14.08;40.81;0.63;1;13/01/2021;2;2021;Barcelona
41.3888;2.159;203.61;0;0.13;54.36;0.18;10.03;31.65;0.74;1;13/01/2021;3;2021;Barcelona
41.3888;2.159;213.62;0;0.16;56.51;0.2;9.38;31.95;0.9;1;13/01/2021;4;2021;Barcelona
41.3888;2.159;220.3;0;0.17;55.79;0.2;10.49;39.28;0.94;1;13/01/2021;5;2021;Barcelona
41.3888;2.159;216.96;0.01;0.11;54.36;0.18;12.95;53.66;0.78;1;13/01/2021;6;2021;Barcelona
41.3888;2.159;206.95;0.01;0.06;55.08;0.15;16.7;74.13;0.55;1;13/01/2021;7;2021;Barcelona
41.3888;2.159;195.27;0.01;0.04;61.51;0.15;20.64;95.11;0.33;1;13/01/2021;8;2021;Barcelona
41.3888;2.159;190.26;0.01;0.03;62.94;0.15;22.62;104.41;0.28;1;13/01/2021;9;2021;Barcelona
41.3888;2.159;188.59;0;0.02;60.08;0.14;23.62;111.5;0.29;1;13/01/2021;10;2021;Barcelona
41.3888;2.159;186.92;0;0.03;62.94;0.13;21.06;92.25;0.22;1;13/01/2021;11;2021;Barcelona
41.3888;2.159;185.25;0;0.03;63.66;0.14;18.44;75.56;0.18;1;13/01/2021;12;2021;Barcelona
41.3888;2.159;185.25;0;0.03;62.23;0.13;17.9;73.41;0.18;1;13/01/2021;13;2021;Barcelona
41.3888;2.159;185.25;0;0.03;60.08;0.13;17.86;72.84;0.2;1;13/01/2021;14;2021;Barcelona
41.3888;2.159;185.25;0;0.03;57.94;0.13;17.82;71.85;0.22;1;13/01/2021;15;2021;Barcelona
41.3888;2.159;185.25;0;0.05;57.22;0.13;17.79;70.91;0.24;1;13/01/2021;16;2021;Barcelona
41.3888;2.159;185.25;0;0.08;54.36;0.13;17.6;68.44;0.32;1;13/01/2021;17;2021;Barcelona
41.3888;2.159;186.92;0;0.11;49.35;0.14;17.71;65.87;0.44;1;13/01/2021;18;2021;Barcelona
41.3888;2.159;188.59;0;0.13;44.7;0.14;18.17;65.97;0.53;1;13/01/2021;19;2021;Barcelona
41.3888;2.159;188.59;0;0.15;41.49;0.14;19.22;68.52;0.6;1;13/01/2021;20;2021;Barcelona
41.3888;2.159;188.59;0;0.17;38.62;0.14;20.3;72.05;0.66;1;13/01/2021;21;2021;Barcelona
41.3888;2.159;185.25;0;0.18;35.41;0.14;21.21;74.43;0.69;1;13/01/2021;22;2021;Barcelona
41.3888;2.159;183.58;0;0.19;31.83;0.13;21.52;73.37;0.72;1;13/01/2021;23;2021;Barcelona
41.3888;2.159;183.58;0;0.19;27.54;0.11;19.81;63.26;0.74;1;14/01/2021;0;2021;Barcelona
41.3888;2.159;190.26;0;0.17;27.9;0.09;14.84;41.95;0.73;1;14/01/2021;1;2021;Barcelona
41.3888;2.159;205.28;0;0.12;38.98;0.09;8.97;25.04;0.61;1;14/01/2021;2;2021;Barcelona
41.3888;2.159;216.96;0;0.11;47.92;0.09;6.43;20.15;0.51;1;14/01/2021;3;2021;Barcelona
41.3888;2.159;230.31;0;0.12;52.21;0.1;6.02;20.05;0.48;1;14/01/2021;4;2021;Barcelona
41.3888;2.159;243.66;0;0.14;54.36;0.13;6.53;22.2;0.56;1;14/01/2021;5;2021;Barcelona
41.3888;2.159;257.02;0.01;0.14;52.93;0.15;7.38;25.5;0.67;1;14/01/2021;6;2021;Barcelona
41.3888;2.159;263.69;0.01;0.1;50.78;0.14;8.26;29.19;0.69;1;14/01/2021;7;2021;Barcelona
41.3888;2.159;253.68;0.01;0.06;55.79;0.12;11.1;44.85;0.48;1;14/01/2021;8;2021;Barcelona
41.3888;2.159;236.99;0.01;0.04;56.51;0.1;13.15;53.06;0.34;1;14/01/2021;9;2021;Barcelona
41.3888;2.159;226.97;0;0.03;54.36;0.09;14.77;58.1;0.3;1;14/01/2021;10;2021;Barcelona
41.3888;2.159;210.29;0.01;0.03;57.22;0.1;15.12;55.74;0.24;1;14/01/2021;11;2021;Barcelona
41.3888;2.159;205.28;0.01;0.03;59.37;0.13;14.8;50.35;0.23;1;14/01/2021;12;2021;Barcelona
41.3888;2.159;205.28;0.01;0.03;57.94;0.13;14.53;48.5;0.24;1;14/01/2021;13;2021;Barcelona
41.3888;2.159;206.95;0.01;0.03;55.08;0.13;14.14;45.87;0.25;1;14/01/2021;14;2021;Barcelona
41.3888;2.159;206.95;0;0.04;52.21;0.12;13.79;42.83;0.27;1;14/01/2021;15;2021;Barcelona
41.3888;2.159;208.62;0;0.05;51.5;0.12;13.16;39.52;0.3;1;14/01/2021;16;2021;Barcelona
41.3888;2.159;208.62;0;0.09;50.07;0.12;12.71;36.88;0.36;1;14/01/2021;17;2021;Barcelona
41.3888;2.159;208.62;0;0.11;47.21;0.13;12.42;35.17;0.44;1;14/01/2021;18;2021;Barcelona
41.3888;2.159;206.95;0;0.13;43.99;0.13;12.57;35.1;0.52;1;14/01/2021;19;2021;Barcelona
41.3888;2.159;206.95;0;0.13;40.77;0.13;12.89;35.45;0.57;1;14/01/2021;20;2021;Barcelona
41.3888;2.159;205.28;0;0.15;37.19;0.13;12.85;34.53;0.62;1;14/01/2021;21;2021;Barcelona
41.3888;2.159;205.28;0;0.15;33.98;0.11;11.91;29.06;0.63;1;14/01/2021;22;2021;Barcelona
41.3888;2.159;223.64;0;0.1;39.7;0.13;12.72;31.28;0.53;1;14/01/2021;23;2021;Barcelona
41.3888;2.159;253.68;0;0.09;43.99;0.14;12.78;35.12;0.43;1;15/01/2021;0;2021;Barcelona
41.3888;2.159;273.71;0;0.09;48.64;0.13;11.01;32.49;0.36;1;15/01/2021;1;2021;Barcelona
41.3888;2.159;287.06;0;0.09;52.21;0.12;10.2;30.65;0.34;1;15/01/2021;2;2021;Barcelona
41.3888;2.159;293.73;0;0.09;54.36;0.12;10.34;31.17;0.32;1;15/01/2021;3;2021;Barcelona
41.3888;2.159;300.41;0;0.1;55.08;0.12;11.01;32.64;0.28;1;15/01/2021;4;2021;Barcelona
41.3888;2.159;310.42;0;0.11;55.08;0.12;11.9;34.77;0.28;1;15/01/2021;5;2021;Barcelona
41.3888;2.159;317.1;0;0.11;55.08;0.13;12.83;37.43;0.31;1;15/01/2021;6;2021;Barcelona
41.3888;2.159;323.77;0.01;0.09;55.79;0.15;13.46;39.48;0.34;1;15/01/2021;7;2021;Barcelona
41.3888;2.159;323.77;0.01;0.07;56.51;0.16;13.8;43.44;0.32;1;15/01/2021;8;2021;Barcelona
41.3888;2.159;323.77;0.01;0.05;56.51;0.16;13.86;46.61;0.3;1;15/01/2021;9;2021;Barcelona
41.3888;2.159;320.44;0.01;0.04;53.64;0.14;13.51;46.27;0.25;1;15/01/2021;10;2021;Barcelona
41.3888;2.159;293.73;0.01;0.03;54.36;0.13;13.61;46;0.18;1;15/01/2021;11;2021;Barcelona
41.3888;2.159;277.04;0.01;0.03;53.64;0.13;13.63;43.57;0.17;1;15/01/2021;12;2021;Barcelona
41.3888;2.159;273.71;0;0.03;52.21;0.13;12.96;39.81;0.19;1;15/01/2021;13;2021;Barcelona
41.3888;2.159;270.37;0;0.03;50.78;0.13;12.34;36.88;0.21;1;15/01/2021;14;2021;Barcelona
41.3888;2.159;270.37;0;0.03;49.35;0.13;11.74;34.49;0.23;1;15/01/2021;15;2021;Barcelona
41.3888;2.159;267.03;0;0.04;49.35;0.13;11.23;32.09;0.25;1;15/01/2021;16;2021;Barcelona
41.3888;2.159;267.03;0;0.07;45.42;0.13;10.69;29.53;0.33;1;15/01/2021;17;2021;Barcelona
41.3888;2.159;267.03;0;0.12;39.7;0.12;10.35;27.36;0.44;1;15/01/2021;18;2021;Barcelona
41.3888;2.159;267.03;0;0.15;35.05;0.12;10.1;25.67;0.54;1;15/01/2021;19;2021;Barcelona
41.3888;2.159;270.37;0;0.17;30.76;0.11;9.73;24.03;0.62;1;15/01/2021;20;2021;Barcelona
41.3888;2.159;270.37;0;0.17;28.97;0.1;9.22;21.71;0.64;1;15/01/2021;21;2021;Barcelona
41.3888;2.159;273.71;0;0.14;31.11;0.09;8.8;19.59;0.59;1;15/01/2021;22;2021;Barcelona
41.3888;2.159;297.07;0;0.1;35.41;0.1;8.66;18.92;0.52;1;15/01/2021;23;2021;Barcelona
41.3888;2.159;310.42;0;0.09;36.12;0.12;8.62;19.39;0.4;1;16/01/2021;0;2021;Barcelona
41.3888;2.159;310.42;0;0.09;38.27;0.11;9.22;21.14;0.31;1;16/01/2021;1;2021;Barcelona
41.3888;2.159;310.42;0;0.09;40.41;0.1;9.32;21.6;0.27;1;16/01/2021;2;2021;Barcelona
41.3888;2.159;313.76;0;0.09;41.49;0.09;9.28;22.16;0.27;1;16/01/2021;3;2021;Barcelona
41.3888;2.159;317.1;0;0.09;41.13;0.09;9.45;23.52;0.27;1;16/01/2021;4;2021;Barcelona
41.3888;2.159;320.44;0;0.1;40.77;0.09;9.93;25.8;0.28;1;16/01/2021;5;2021;Barcelona
41.3888;2.159;320.44;0.01;0.1;39.34;0.1;10.67;28.11;0.32;1;16/01/2021;6;2021;Barcelona
41.3888;2.159;317.1;0.01;0.08;38.62;0.11;11.49;29.86;0.34;1;16/01/2021;7;2021;Barcelona
41.3888;2.159;310.42;0.01;0.06;41.13;0.13;12.22;33.38;0.28;1;16/01/2021;8;2021;Barcelona
41.3888;2.159;300.41;0.01;0.04;42.2;0.13;12.53;35.87;0.22;1;16/01/2021;9;2021;Barcelona
41.3888;2.159;293.73;0.01;0.03;41.84;0.13;12.74;37.38;0.2;1;16/01/2021;10;2021;Barcelona
41.3888;2.159;283.72;0;0.02;44.7;0.14;13.25;37.29;0.16;1;16/01/2021;11;2021;Barcelona
41.3888;2.159;273.71;0;0.03;46.49;0.15;13.83;36.73;0.15;1;16/01/2021;12;2021;Barcelona
41.3888;2.159;267.03;0;0.03;45.42;0.16;14.06;36.88;0.14;1;16/01/2021;13;2021;Barcelona
41.3888;2.159;263.69;0;0.03;44.7;0.16;14.3;37.44;0.14;1;16/01/2021;14;2021;Barcelona
41.3888;2.159;263.69;0;0.03;44.35;0.17;14.64;37.95;0.15;1;16/01/2021;15;2021;Barcelona
41.3888;2.159;260.35;0;0.04;43.99;0.18;14.95;38.51;0.17;1;16/01/2021;16;2021;Barcelona
41.3888;2.159;253.68;0;0.08;38.27;0.18;15.07;38.05;0.33;1;16/01/2021;17;2021;Barcelona
41.3888;2.159;250.34;0;0.14;30.76;0.17;15.12;37.35;0.55;1;16/01/2021;18;2021;Barcelona
41.3888;2.159;243.66;0;0.19;25.75;0.16;15.13;36.88;0.72;1;16/01/2021;19;2021;Barcelona
41.3888;2.159;243.66;0;0.22;21.64;0.15;15.28;36.58;0.82;1;16/01/2021;20;2021;Barcelona
41.3888;2.159;243.66;0;0.22;18.95;0.13;15.49;36.27;0.78;1;16/01/2021;21;2021;Barcelona
41.3888;2.159;247;0;0.19;19.85;0.11;15.53;36.01;0.71;1;16/01/2021;22;2021;Barcelona
41.3888;2.159;263.69;0;0.09;33.26;0.13;11.44;27.45;0.43;1;16/01/2021;23;2021;Barcelona
41.3888;2.159;263.69;0;0.08;39.7;0.13;8.63;22.15;0.27;1;17/01/2021;0;2021;Barcelona
41.3888;2.159;263.69;0;0.08;43.27;0.11;8.01;20.56;0.2;1;17/01/2021;1;2021;Barcelona
41.3888;2.159;260.35;0;0.08;44.7;0.1;7.63;19.06;0.17;1;17/01/2021;2;2021;Barcelona
41.3888;2.159;257.02;0;0.08;45.42;0.08;7.22;17.48;0.17;1;17/01/2021;3;2021;Barcelona
41.3888;2.159;253.68;0;0.08;45.78;0.08;6.97;16.34;0.17;1;17/01/2021;4;2021;Barcelona
41.3888;2.159;253.68;0;0.08;45.42;0.08;7.1;16.16;0.18;1;17/01/2021;5;2021;Barcelona
41.3888;2.159;253.68;0;0.07;45.06;0.09;7.71;17.28;0.19;1;17/01/2021;6;2021;Barcelona
41.3888;2.159;250.34;0.01;0.06;45.42;0.09;8.56;19.21;0.18;1;17/01/2021;7;2021;Barcelona
41.3888;2.159;247;0.01;0.04;47.92;0.1;9.33;22.43;0.13;1;17/01/2021;8;2021;Barcelona
41.3888;2.159;243.66;0;0.04;47.92;0.12;10.13;25.94;0.09;1;17/01/2021;9;2021;Barcelona
41.3888;2.159;240.33;0;0.03;47.92;0.13;10.84;27.96;0.07;1;17/01/2021;10;2021;Barcelona
41.3888;2.159;233.65;0;0.04;52.21;0.2;11.81;27.98;0.01;1;17/01/2021;11;2021;Barcelona
41.3888;2.159;230.31;0;0.04;55.79;0.26;12.63;27.86;0;1;17/01/2021;12;2021;Barcelona
41.3888;2.159;226.97;0;0.04;55.79;0.26;12.89;28.04;0;1;17/01/2021;13;2021;Barcelona
41.3888;2.159;226.97;0;0.05;55.08;0.25;12.96;28.23;0;1;17/01/2021;14;2021;Barcelona
41.3888;2.159;223.64;0;0.05;53.64;0.23;12.91;28.27;0.01;1;17/01/2021;15;2021;Barcelona
41.3888;2.159;223.64;0;0.06;52.21;0.2;12.69;28.29;0.05;1;17/01/2021;16;2021;Barcelona
41.3888;2.159;223.64;0;0.07;49.35;0.18;12.52;28.3;0.1;1;17/01/2021;17;2021;Barcelona
41.3888;2.159;226.97;0;0.08;45.78;0.16;12.47;28.02;0.19;1;17/01/2021;18;2021;Barcelona
41.3888;2.159;226.97;0;0.09;43.27;0.15;12.57;28.6;0.27;1;17/01/2021;19;2021;Barcelona
41.3888;2.159;230.31;0;0.1;40.77;0.14;12.71;29.58;0.34;1;17/01/2021;20;2021;Barcelona
41.3888;2.159;230.31;0;0.12;37.91;0.13;12.67;29.52;0.42;1;17/01/2021;21;2021;Barcelona
41.3888;2.159;230.31;0;0.13;35.41;0.12;12.42;28.84;0.48;1;17/01/2021;22;2021;Barcelona
41.3888;2.159;226.97;0;0.13;32.9;0.12;12.17;27.93;0.53;1;17/01/2021;23;2021;Barcelona
41.3888;2.159;223.64;0;0.13;31.47;0.11;11.83;26.36;0.55;1;18/01/2021;0;2021;Barcelona
41.3888;2.159;226.97;0;0.12;30.76;0.1;11.1;22.53;0.55;1;18/01/2021;1;2021;Barcelona
41.3888;2.159;257.02;0;0.1;37.91;0.1;10.9;20.11;0.44;1;18/01/2021;2;2021;Barcelona
41.3888;2.159;277.04;0;0.11;42.92;0.09;11.03;21.02;0.39;1;18/01/2021;3;2021;Barcelona
41.3888;2.159;287.06;0;0.12;44.7;0.09;10.77;21.53;0.41;1;18/01/2021;4;2021;Barcelona
41.3888;2.159;293.73;0;0.14;44.7;0.09;10.51;21.84;0.46;1;18/01/2021;5;2021;Barcelona
41.3888;2.159;300.41;0.01;0.12;44.35;0.1;10.64;22.46;0.51;1;18/01/2021;6;2021;Barcelona
41.3888;2.159;307.08;0.01;0.09;44.35;0.11;11.2;23.33;0.51;1;18/01/2021;7;2021;Barcelona
41.3888;2.159;310.42;0.01;0.06;47.92;0.1;12.38;26.4;0.35;1;18/01/2021;8;2021;Barcelona
41.3888;2.159;307.08;0.01;0.04;47.92;0.09;13.09;29.03;0.26;1;18/01/2021;9;2021;Barcelona
41.3888;2.159;303.75;0.01;0.03;45.42;0.08;13.57;31.03;0.25;1;18/01/2021;10;2021;Barcelona
41.3888;2.159;293.73;0;0.03;45.78;0.07;13.58;30.77;0.2;1;18/01/2021;11;2021;Barcelona
41.3888;2.159;287.06;0;0.03;47.92;0.06;12.98;28.24;0.16;1;18/01/2021;12;2021;Barcelona
41.3888;2.159;277.04;0;0.04;50.07;0.05;11.94;24.71;0.12;1;18/01/2021;13;2021;Barcelona
41.3888;2.159;263.69;0;0.04;51.5;0.06;11.04;21.61;0.1;1;18/01/2021;14;2021;Barcelona
41.3888;2.159;257.02;0;0.05;50.78;0.07;10.61;19.97;0.12;1;18/01/2021;15;2021;Barcelona
41.3888;2.159;257.02;0;0.06;50.07;0.08;10.96;20.62;0.15;1;18/01/2021;16;2021;Barcelona
41.3888;2.159;260.35;0;0.08;47.92;0.09;11.98;23.12;0.19;1;18/01/2021;17;2021;Barcelona
41.3888;2.159;263.69;0;0.1;45.42;0.1;13.02;25.59;0.25;1;18/01/2021;18;2021;Barcelona
41.3888;2.159;263.69;0;0.1;43.63;0.1;13.78;27.26;0.28;1;18/01/2021;19;2021;Barcelona
41.3888;2.159;263.69;0;0.11;41.84;0.1;14.15;28.54;0.32;1;18/01/2021;20;2021;Barcelona
41.3888;2.159;257.02;0;0.13;39.7;0.1;14.27;29.43;0.37;1;18/01/2021;21;2021;Barcelona
41.3888;2.159;247;0;0.14;38.62;0.09;14.1;29.77;0.4;1;18/01/2021;22;2021;Barcelona
41.3888;2.159;240.33;0;0.14;40.05;0.07;13.48;28.27;0.41;1;18/01/2021;23;2021;Barcelona
41.3888;2.159;236.99;0;0.14;39.7;0.06;12.89;26.05;0.45;1;19/01/2021;0;2021;Barcelona
41.3888;2.159;236.99;0;0.14;33.62;0.07;12.56;23.29;0.54;1;19/01/2021;1;2021;Barcelona
41.3888;2.159;236.99;0;0.15;29.33;0.1;12.27;21;0.62;1;19/01/2021;2;2021;Barcelona
41.3888;2.159;236.99;0;0.17;30.4;0.13;12.74;23.28;0.68;1;19/01/2021;3;2021;Barcelona
41.3888;2.159;236.99;0;0.19;30.76;0.13;13.19;25.49;0.74;1;19/01/2021;4;2021;Barcelona
41.3888;2.159;240.33;0;0.2;29.68;0.13;13.32;26.94;0.78;1;19/01/2021;5;2021;Barcelona
41.3888;2.159;243.66;0.01;0.15;28.25;0.12;13.3;28.92;0.75;1;19/01/2021;6;2021;Barcelona
41.3888;2.159;240.33;0.02;0.1;29.33;0.11;13.21;32.22;0.62;1;19/01/2021;7;2021;Barcelona
41.3888;2.159;223.64;0.01;0.06;38.27;0.08;12.96;35.29;0.29;1;19/01/2021;8;2021;Barcelona
41.3888;2.159;216.96;0.01;0.04;42.2;0.06;12.01;30.83;0.16;1;19/01/2021;9;2021;Barcelona
41.3888;2.159;213.62;0.01;0.03;44.7;0.05;11.24;26.77;0.11;1;19/01/2021;10;2021;Barcelona
41.3888;2.159;216.96;0.01;0.02;47.92;0.04;10.79;23.36;0.04;1;19/01/2021;11;2021;Barcelona
41.3888;2.159;220.3;0.01;0.03;48.64;0.04;10.77;22.32;0;1;19/01/2021;12;2021;Barcelona
41.3888;2.159;220.3;0.01;0.03;47.92;0.04;11.24;24.14;0;1;19/01/2021;13;2021;Barcelona
41.3888;2.159;216.96;0.01;0.03;45.42;0.05;11.86;26.56;0;1;19/01/2021;14;2021;Barcelona
41.3888;2.159;216.96;0;0.03;42.56;0.06;12.51;28.66;0;1;19/01/2021;15;2021;Barcelona
41.3888;2.159;213.62;0;0.04;41.13;0.07;13.16;30.33;0;1;19/01/2021;16;2021;Barcelona
41.3888;2.159;213.62;0;0.07;39.34;0.08;13.88;31.52;0;1;19/01/2021;17;2021;Barcelona
41.3888;2.159;216.96;0;0.09;36.48;0.09;14.79;32.91;0.01;1;19/01/2021;18;2021;Barcelona
41.3888;2.159;216.96;0;0.11;33.26;0.1;15.66;34.7;0.08;1;19/01/2021;19;2021;Barcelona
41.3888;2.159;220.3;0;0.12;31.83;0.11;16.56;37.68;0.13;1;19/01/2021;20;2021;Barcelona
41.3888;2.159;220.3;0;0.13;30.04;0.11;17.02;39.3;0.21;1;19/01/2021;21;2021;Barcelona
41.3888;2.159;220.3;0;0.15;27.54;0.11;16.74;37.12;0.3;1;19/01/2021;22;2021;Barcelona
41.3888;2.159;211.95;0;0.14;28.97;0.17;16.32;30.31;0.12;1;19/01/2021;23;2021;Barcelona
41.3888;2.159;208.62;0;0.12;36.84;0.24;19.39;33.75;0;1;20/01/2021;0;2021;Barcelona
41.3888;2.159;200.27;0;0.1;47.21;0.25;23.75;44.57;0;1;20/01/2021;1;2021;Barcelona
41.3888;2.159;190.26;0;0.11;56.51;0.25;25.4;52.49;0;1;20/01/2021;2;2021;Barcelona
41.3888;2.159;190.26;0;0.13;60.8;0.23;25.08;57.08;0;1;20/01/2021;3;2021;Barcelona
41.3888;2.159;195.27;0;0.14;62.23;0.22;25.18;62.88;0;1;20/01/2021;4;2021;Barcelona
41.3888;2.159;201.94;0;0.16;62.23;0.22;26.43;71.32;0.06;1;20/01/2021;5;2021;Barcelona
41.3888;2.159;206.95;0.01;0.13;60.8;0.21;28.34;82.45;0.08;1;20/01/2021;6;2021;Barcelona
41.3888;2.159;206.95;0.01;0.09;59.37;0.2;30.69;98.89;0.02;1;20/01/2021;7;2021;Barcelona
41.3888;2.159;195.27;0.01;0.06;67.23;0.2;38.2;153.92;0;1;20/01/2021;8;2021;Barcelona
41.3888;2.159;188.59;0.01;0.04;70.1;0.19;40.97;168.62;0;1;20/01/2021;9;2021;Barcelona
41.3888;2.159;188.59;0.01;0.03;67.23;0.18;38.6;152.69;0;1;20/01/2021;10;2021;Barcelona
41.3888;2.159;188.59;0;0.03;69.38;0.15;29.24;103.45;0;1;20/01/2021;11;2021;Barcelona
41.3888;2.159;186.92;0;0.03;71.53;0.13;22.97;72.74;0;1;20/01/2021;12;2021;Barcelona
41.3888;2.159;186.92;0;0.03;71.53;0.13;21.43;65.54;0;1;20/01/2021;13;2021;Barcelona
