band_id;genre_name
674;Industrial metal
674;Black metal
674;Symphonic black metal
674;Dark metal
675;Pop rock
675;Dance-rock
675;Power pop
676;Hip hop
677;Black metal
678;Britpop
678;Rock music
681;Punk rock
681;Alternative rock
682;Contemporary Christian music
682;Contemporary R&B
682;Urban/contemporary gospel
683;Indie rock
683;Indietronica
683;Math rock
683;Alternative rock
684;Hard rock
684;Heavy metal
687;Black metal
687;Gothic metal
691;Ethereal wave
691;Dream pop
691;Drum and bass
691;Dark wave
693;Hard rock
694;Traditional folk music
695;Alternative rock
697;Electropop
697;Krautrock
700;Technical death metal
701;Hard rock
701;Pub rock
702;Post-rock
703;Punk rock
704;Symphonic gothic metal
704;Viking metal
704;Folk metal
704;Power metal
704;Symphonic metal
704;Symphonic power metal
705;Groove metal
705;Progressive metal
705;Technical death metal
705;Thrash metal
707;Neue Deutsche Welle
708;New wave
708;Synthpop
708;Art pop
709;Industrial rock
709;Electropunk
709;Industrial metal
709;Alternative metal
709;Nu metal
710;Psychedelic rock
711;Black metal
711;Melodic death metal
711;Power metal
711;Thrash metal
712;Indie rock
712;Indietronica
712;Indie pop
713;Psychedelic pop
713;Worldbeat
713;Progressive rock
713;Experimental rock
714;Progressive metal
714;Progressive rock
715;Hard rock
715;Post-grunge
715;Alternative metal
715;Nu metal
716;New jack swing
716;Hip hop
716;Contemporary R&B
716;Funk
716;Eurodance
717;Lounge music
717;Indie rock
717;Indietronica
717;Post-rock
717;Indie pop
717;Art pop
717;Experimental rock
718;Indie rock
718;Indietronica
718;Psychedelic rock
718;Power pop
719;Hard rock
719;Punk rock
719;Glam rock
719;Hardcore punk
720;Punk rock
721;Art rock
721;Dream pop
721;Ambient music
721;Trip hop
722;New wave
722;Rock music
722;Power pop
723;Alternative rock
724;Indie rock
724;Indietronica
724;Punk rock
724;Pop punk
724;Ska punk
725;Stoner rock
725;Post-grunge
725;Alternative metal
725;Skate punk
726;Art rock
726;Folk rock
726;Psychedelic rock
726;Progressive rock
727;Psychedelic rock
728;Folk rock
729;Nintendocore
729;Hard rock
729;Indie rock
729;Indietronica
730;Power pop
730;Christian rock
731;Thrash metal
731;Heavy metal
735;Melodic hardcore
735;Pop punk
737;Hard rock
737;Alternative metal
737;Alternative rock
738;Contemporary R&B
739;New wave
739;Post-punk
740;Punk rock
740;Melodic hardcore
740;Hardcore punk
740;Pop punk
741;Surf music
741;Neo-psychedelia
744;Alternative rock
745;Funk metal
746;Roots rock
746;Jangle pop
746;Jam band
746;Pop music
746;Heartland rock
746;Blues rock
747;Groove metal
748;Hard rock
748;Indie rock
748;Indietronica
748;Pop punk
748;Alternative rock
748;Space rock
748;Power pop
749;Folk rock
749;Punk rock
749;Folk metal
749;Power metal
749;Medieval metal
749;Folk punk
749;Gothic metal
749;Neue Deutsche Härte
750;Indie rock
750;Indietronica
750;Punk rock
750;Alternative rock
750;Post-punk revival
751;Black metal
752;Shoegazing
752;Post-rock
752;Progressive rock
753;Pop music
753;Contemporary Christian music
753;Dance-pop
754;Traditional folk music
754;Electronica
754;World music
755;Hard rock
756;Noise rock
756;Psychedelic rock
757;Alternative dance
757;Alternative rock
757;Post-punk
758;Pop punk
759;Dream pop
759;Dark wave
759;Alternative rock
760;Gothic rock
761;Alternative dance
761;Electronica
761;Neo-psychedelia
761;Alternative rock
761;Britpop
761;Alternative hip hop
762;Black metal
762;Thrash metal
764;Indie rock
764;Indietronica
764;Alternative rock
764;Noise pop
765;Indie rock
765;Indietronica
765;Electronica
765;Dance-rock
766;Indie rock
766;Indietronica
766;Power pop
767;Folk rock
767;Emo
767;Indie rock
767;Indietronica
767;Alternative rock
768;Doom metal
769;Emo
769;Punk rock
769;Alternative rock
770;Country music
771;Indie rock
771;Indietronica
771;Post-hardcore
771;Alternative rock
771;Power pop
772;Hard rock
772;Psychedelic rock
772;Stoner rock
773;Dansband
774;Hard rock
774;Psychedelic rock
774;Garage rock
774;Acid rock
774;Heavy metal
775;Shoegazing
775;Noise rock
775;Psychedelic rock
775;Neo-psychedelia
775;Lo-fi
775;Space rock
775;Experimental rock
776;Psychedelic pop
776;Rhythm and blues
776;Rock music
776;Beat
777;Synthpop
777;Post-punk
778;Hard rock
778;Blues rock
779;Pop rock
779;Contemporary Christian music
779;Alternative rock
779;Christian rock
780;Symphonic gothic metal
780;Progressive metal
780;Power metal
780;Symphonic metal
780;Symphonic power metal
780;Gothic metal
781;Post-punk
782;New wave
782;Indie pop
784;Bluegrass
785;Electronica
786;Emo
786;Noise rock
786;Slowcore
786;Post-hardcore
786;Post-punk
787;Electronica
788;Electronica
789;Noise rock
789;Industrial metal
789;Metalcore
789;Hardcore punk
789;Mathcore
790;Hip hop
792;Emo
792;Indie rock
792;Indietronica
792;Pop punk
792;Alternative rock
793;Rave music
793;Breakbeat hardcore
793;Acid house
794;Art rock
794;Brazilian rock
794;Indie pop
794;Alternative rock
795;Indie pop
796;Post-rock
796;Alternative rock
796;Experimental rock
797;Grunge
797;Alternative rock
799;Reggae
799;Rocksteady
799;Ska
801;Dream pop
801;Shoegazing
801;Indie pop
802;Pop music
802;Hip hop
803;Soul
803;Garage rock
803;Garage punk
804;Hard rock
804;Pop rock
804;Rock and roll
805;Pop music
805;Rock music
806;Electro swing
806;New wave
808;Hard rock
808;Alternative metal
808;Nu metal
809;Indie rock
809;Indietronica
810;Pop music
812;Ambient music
812;Gothic rock
812;Rock music
813;Indie folk
813;Alternative rock
814;Symphonic black metal
815;Southern rock
815;Country rock
816;Symphonic gothic metal
816;Symphonic metal
816;Symphonic power metal
817;Miami bass
817;Southern hip hop
817;Hip hop
817;Dirty rap
818;Punk rock
819;Contemporary worship music
819;Christian rock
820;Big band
822;Pop rock
823;Traditional folk music
823;New wave
824;Jazz rock
824;Jazz fusion
825;Screamo
825;Post-hardcore
825;Experimental rock
826;Industrial
826;Alternative rock
827;Pop rock
827;Contemporary worship music
828;Psychedelic rock
828;Garage rock
829;Pop punk
829;Alternative rock
830;Country music
831;Hard rock
831;Heavy metal
831;Progressive rock
832;Electropop
832;Grindcore
832;Mathcore
833;Indie rock
833;Indietronica
834;Art punk
834;Noise rock
834;Hardcore punk
834;Post-punk
835;Alternative hip hop
836;Ambient music
836;Trip hop
837;Alternative rock
838;Shoegazing
838;Post-rock
839;Glam metal
840;Hard rock
840;Glam metal
841;Art rock
841;Ambient music
841;Math rock
841;Post-hardcore
841;Progressive rock
841;Experimental rock
842;Black metal
842;Death metal
844;Technical death metal
846;Industrial metal
847;Indie rock
847;Indietronica
849;Gothic rock
850;Alternative rock
851;West Coast hip hop
851;Gangsta rap
851;G-funk
853;Thrash metal
854;Trip hop
854;Electronica
854;House music
854;Breakbeat
855;Thrash metal
857;Dansband
858;Traditional folk music
858;Soft rock
858;Skiffle
859;Hip hop
859;Contemporary R&B
859;Dance-pop
860;Indie rock
860;Indietronica
860;Garage rock
860;Garage punk
861;Christian hardcore
861;Christian metal
863;Jazz rock
863;Blue-eyed soul
863;Jazz fusion
863;Blues rock
863;Boogie rock
865;Emo
865;Alternative rock
866;Groove metal
866;Alternative metal
866;Thrash metal
867;Blues
867;Rock and roll
867;Progressive rock
868;Punk rock
868;Alternative metal
868;Alternative rock
869;Pop rock
869;Jewish rock
870;Speed metal
870;Hard rock
870;Power metal
870;Heavy metal
871;Christian country music
873;Contemporary Christian music
875;Indie rock
875;Indietronica
876;Noise rock
876;Alternative metal
876;Sludge metal
878;Thrash metal
878;Heavy metal
879;Pop music
879;Rock music
880;Country music
881;Emo
881;Melodic hardcore
881;Hardcore punk
881;Screamo
885;Punk rock
885;Hardcore punk
886;Indie rock
886;Indietronica
886;Psychedelic pop
887;Traditional folk music
887;World music
888;Pop music
889;Heavy metal
891;Hip hop
891;Contemporary R&B
891;Neo soul
893;Synthpop
894;Bubblegum dance
894;Pop music
894;Dance-pop
895;Electronica
895;Techno
895;Nortec
896;Punk rock
896;Hardcore punk
897;Hard rock
897;Glam rock
897;Pop rock
899;Country music
900;Melodic death metal
900;Metalcore
901;Grunge
901;Hard rock
901;Alternative metal
901;Alternative rock
901;Heavy metal
902;Indie rock
902;Indietronica
902;Post-rock
904;Experimental pop
905;Pop rock
905;Contemporary Christian music
905;Contemporary worship music
907;Eurodance
908;Indie rock
908;Indietronica
908;Punk rock
910;Pop music
912;Metalcore
912;Hardcore punk
912;Death metal
912;Alternative metal
912;Heavy metal
913;Progressive metal
913;Heavy metal
914;Southern rock
914;Hard rock
914;Glam metal
915;Indie rock
915;Indietronica
915;Post-punk
916;Death metal
917;Industrial rock
917;Noise rock
917;Post-punk
918;Folk rock
918;Psychedelic rock
919;Deathrock
919;Industrial
919;Gothic rock
920;Rock music
921;Southern rock
921;Hard rock
921;Reggae
922;Rock music
923;Alternative rock
924;Metalcore
925;Indie rock
925;Indietronica
925;Rock music
927;Grindcore
928;Country music
930;New wave
930;Synthpop
931;Indie rock
931;Indietronica
931;Alternative rock
932;Pop rock
932;Power pop
933;Southern rock
933;Groove metal
933;Metalcore
933;Heavy metal
934;Emo
934;Indie rock
934;Indietronica
934;Shoegazing
934;Punk rock
935;Pop punk
936;Psychedelic pop
936;Psychedelic rock
936;Neo-psychedelia
937;Indie rock
937;Indietronica
937;Post-hardcore
937;Alternative rock
938;Hard rock
938;Glam metal
938;Heavy metal
939;Indie rock
939;Indietronica
939;Post-punk revival
940;Hard rock
940;Gothic rock
940;Heavy metal
940;Post-punk
941;Post-disco
941;Funk
941;No wave
941;Post-punk
942;Post-rock
942;Post-metal
942;Doom metal
942;Alternative rock
942;Space rock
943;Alternative dance
943;Electronica
943;Electro
943;Alternative rock
945;Rock music
946;Groove metal
946;Sludge metal
946;Heavy metal
947;Alternative rock
948;Celtic rock
949;Psychedelic rock
949;Dub
949;Electronica
949;World music
949;Livetronica
949;Neo-psychedelia
949;Jazz rock
949;Jazz fusion
949;Space rock
949;Progressive rock
949;Instrumental rock
950;Industrial metal
950;Electronica
950;Alternative metal
950;Drum and bass
950;Nu metal
951;Indie rock
951;Indietronica
952;Christian metal
952;Alternative metal
952;Post-hardcore
952;Nu metal
953;Post-rock
954;Jazz rock
954;Jazz fusion
954;Experimental rock
954;Instrumental rock
955;Neue Deutsche Härte
956;Noise rock
956;Alternative rock
956;Experimental rock
957;Punk rock
957;Alternative rock
957;Nu metal
958;Hard rock
958;Post-grunge
958;Alternative metal
959;Hip hop
960;Salsa
962;Shoegazing
962;Psychedelic rock
962;Alternative rock
963;Folk rock
964;Hard rock
964;Glam metal
965;Reggae
965;Soul
966;Folk rock
966;Sunshine pop
967;Pop punk
968;Glam metal
969;Metalcore
969;Alternative metal
969;Latin metal
969;Nu metal
970;Psychedelic rock
970;Alternative rock
971;Hard rock
971;Progressive metal
971;Power metal
972;Indie rock
972;Indietronica
972;Blue-eyed soul
972;Blues rock
973;Industrial metal
973;Gothic metal
974;Power metal
974;Gothic metal
975;Pop music
976;Indie rock
976;Indietronica
976;Electronica
976;Post-punk
977;Trip hop
977;Electronica
978;Soukous
981;Hard rock
981;Blues
981;Heavy metal
982;Metalcore
982;Pop punk
982;Post-hardcore
983;Hardcore punk
983;Thrash metal
983;Crossover thrash
983;Heavy metal
984;Shoegazing
986;Punk rock
986;Melodic hardcore
986;Hardcore punk
986;Skate punk
987;Pop rock
987;Alternative rock
988;Folk rock
988;Psychedelic folk
988;Jam band
988;Indie folk
988;Neo-psychedelia
988;Freak folk
989;Blues
990;Heavy metal
991;Alternative rock
991;Experimental rock
992;Indie rock
992;Indietronica
992;Dream pop
992;Electronica
992;Alternative rock
993;Merengue
995;Metalcore
995;Deathcore
996;Indie rock
996;Indietronica
996;Dream pop
996;Noise rock
996;Psychedelic rock
996;Alternative rock
996;Experimental rock
997;New wave
997;Pop rock
997;Synthpop
998;Hip hop
998;East Coast hip hop
999;Punk rock
999;Brazilian rock
999;Alternative rock
999;Post-punk
1001;Metalcore
1001;Screamo
1001;Post-hardcore
1001;Mathcore
1002;Indie rock
1002;Indietronica
1002;Rap rock
1002;Punk rock
1002;Hardcore punk
1002;Rapcore
1002;Alternative rock
1003;Alternative hip hop
1004;Industrial metal
1004;Black metal
1004;Post-metal
1004;Avant-garde metal
1005;Indie rock
1005;Indietronica
1005;Indie folk
1005;Dark cabaret
1005;Gypsy punk
1006;Traditional folk music
1006;Rock music
1007;Nu metal
1008;Speed metal
1008;Thrash metal
1008;Heavy metal
1009;Indie rock
1009;Indietronica
1009;Math rock
1009;Britpop
1009;Progressive rock
1010;Ambient music
1011;New wave
1011;Post-punk
1012;Rhythm and blues
1012;Disco
1012;Funk
1013;Progressive metal
1013;Melodic death metal
1013;Thrash metal
1014;Hip hop
1016;Boogie
1016;Soul
1016;Disco
1016;Funk
1017;Pop music
1017;New jack swing
1018;Wonky pop
1018;Electronic dance muslc
1020;Industrial rock
1020;Alternative dance
1020;Alternative rock
1021;Pop music
1021;Electronic dance muslc
1021;Hip hop
1022;Hard rock
1022;Heavy metal
1023;Punk rock
1023;Pop punk
1024;Psychedelic rock
1024;Raga rock
1024;Progressive rock
1026;Indie rock
1026;Indietronica
1027;Soul
1027;Pop music
1027;New jack swing
1027;Contemporary R&B
1028;Pop rock
1029;Minimal techno
1029;Glitch
1029;Intelligent dance music
1029;Microhouse
1029;House music
1030;Hardcore punk
1030;Alternative metal
1031;Indie rock
1031;Indietronica
1032;Industrial metal
1032;Metalcore
1032;Gothic metal
1033;Noise rock
1033;Punk rock
1033;Hardcore punk
1033;Lo-fi
1033;Post-punk
1033;Experimental rock
1034;Alternative rock
1035;Ambient music
1035;Chillwave
1035;Post-rock
1035;Intelligent dance music
1035;Downtempo
1036;Pop punk
1036;Alternative rock
1036;Power pop
1038;Folk rock
1038;Psychedelic rock
1038;Country rock
1039;Art rock
1039;Dream pop
1039;Ambient music
1039;Slowcore
1040;Emo
1040;Indie rock
1040;Indietronica
1040;Pop punk
1040;Post-hardcore
1040;Alternative rock
1040;Power pop
1041;Black metal
1041;Death metal
1042;Emo
1042;Punk rock
1043;Traditional folk music
1044;Industrial metal
1044;Symphonic black metal
1045;Hard rock
1045;Post-grunge
1045;Neo-progressive rock
1045;Alternative rock
1046;Grunge
1047;Jam band
1047;Jazz rock
1047;Jazz fusion
1047;Rock music
1047;Progressive rock
1048;Noise rock
1049;Indie rock
1049;Indietronica
1049;Alternative rock
1049;Post-punk revival
1050;New wave
1050;Rock and roll
1050;Funk
1050;Progressive rock
1051;Dance-pop
1053;Pop rock
1053;Soft rock
1054;Punk rock
1055;Noise rock
1055;Powerviolence
1055;Hardcore punk
1055;Grindcore
1055;Mathcore
1056;Speed metal
1056;Black metal
1056;Thrash metal
1057;Indie rock
1057;Indietronica
1057;Post-rock
1058;Christian alternative music
1059;Symphonic gothic metal
1059;Melodic death metal
1059;Symphonic metal
1059;Symphonic power metal
1059;Comedy rock
1060;Alternative rock
1061;Pop punk
1061;Christian rock
1062;Industrial
1062;Techno
1062;Electronic body music
1063;Pop rock
1063;Blue-eyed soul
1063;Blues rock
1064;Psychedelic pop
1064;Psychedelic rock
1065;Pop rock
1065;Pop music
1066;Krautrock
1067;Alternative dance
1067;Trip hop
1067;Electronica
1067;Alternative rock
1068;Symphonic gothic metal
1068;Pop rock
1068;Symphonic metal
1068;Alternative rock
1068;Symphonic power metal
1069;Jazz rap
1069;Hip hop
1070;Folk rock
1070;Indie rock
1070;Indietronica
1070;Indie folk
1071;Europop
1072;Sunshine pop
1073;Soul
1073;Disco
1074;Martial industrial
1074;Traditional folk music
1074;Neofolk
1074;Dark ambient
1075;Post-punk
1076;Groove metal
1076;Metalcore
1076;Nu metal
1077;Drum and bass
1079;Metalcore
1079;Post-hardcore
1081;Hard rock
1081;Alternative metal
1081;Alternative rock
1081;Experimental rock
1082;Post-grunge
1082;Alternative metal
