2103;http://dbpedia.org/resource/The_Bird_and_the_Bee;The Bird and the Bee
2104;http://dbpedia.org/resource/Halford_(band);Halford (band)
2105;http://dbpedia.org/resource/The_Welcome_Wagon;The Welcome Wagon
2106;http://dbpedia.org/resource/The_Dearhunters;The Dearhunters
2107;http://dbpedia.org/resource/Sledgeback;Sledgeback
2108;http://dbpedia.org/resource/Fight_Like_Apes;Fight Like Apes
2109;http://dbpedia.org/resource/Lydia_(band);Lydia (band)
2110;http://dbpedia.org/resource/Starkweather_(band);Starkweather (band)
2111;http://dbpedia.org/resource/Klopka_Za_Pionira;Klopka Za Pionira
2112;http://dbpedia.org/resource/Leprous;Leprous
2113;http://dbpedia.org/resource/Sleep_Chamber;Sleep Chamber
2114;http://dbpedia.org/resource/Bliss_n_Eso;Bliss n Eso
2115;http://dbpedia.org/resource/Broadcast_(band);Broadcast (band)
2116;http://dbpedia.org/resource/AnnaGrace;AnnaGrace
2117;http://dbpedia.org/resource/Witchery;Witchery
2118;http://dbpedia.org/resource/Every_Little_Thing_(band);Every Little Thing (band)
2119;http://dbpedia.org/resource/Geto_Boys;Geto Boys
2120;http://dbpedia.org/resource/InMe;InMe
2121;http://dbpedia.org/resource/Maceo_Parker;Maceo Parker
2122;http://dbpedia.org/resource/The_Hacker;The Hacker
2123;http://dbpedia.org/resource/Laika_(band);Laika (band)
2124;http://dbpedia.org/resource/Mazzy_Star;Mazzy Star
2125;http://dbpedia.org/resource/Social_Distortion;Social Distortion
2126;http://dbpedia.org/resource/Superfly_(band);Superfly (band)
2127;http://dbpedia.org/resource/The_Falcon_(band);The Falcon (band)
2128;http://dbpedia.org/resource/Birds_of_Tokyo;Birds of Tokyo
2129;http://dbpedia.org/resource/Serebro;Serebro
2130;http://dbpedia.org/resource/Watain;Watain
2131;http://dbpedia.org/resource/All_That_Remains_(band);All That Remains (band)
2132;http://dbpedia.org/resource/Ignite_(band);Ignite (band)
2133;http://dbpedia.org/resource/Oceansize;Oceansize
2134;http://dbpedia.org/resource/Title_Tracks;Title Tracks
2135;http://dbpedia.org/resource/Les_Double_Six;Les Double Six
2136;http://dbpedia.org/resource/Capercaillie_(band);Capercaillie (band)
2137;http://dbpedia.org/resource/Stam1na;Stam1na
2138;http://dbpedia.org/resource/Delta_Spirit;Delta Spirit
2139;http://dbpedia.org/resource/Convulse_(band);Convulse (band)
2140;http://dbpedia.org/resource/Papa_vs_Pretty;Papa vs Pretty
2141;http://dbpedia.org/resource/Čista_Proza;Čista Proza
2142;http://dbpedia.org/resource/No_Doubt;No Doubt
2143;http://dbpedia.org/resource/Tiefschwarz;Tiefschwarz
2144;http://dbpedia.org/resource/Wolfie;Wolfie
2145;http://dbpedia.org/resource/Illapu;Illapu
2146;http://dbpedia.org/resource/Consumed_(band);Consumed (band)
2147;http://dbpedia.org/resource/Ghost_Club;Ghost Club
2148;http://dbpedia.org/resource/FC_Kahuna;FC Kahuna
2149;http://dbpedia.org/resource/The_Red_Chord;The Red Chord
2150;http://dbpedia.org/resource/Vintersorg;Vintersorg
2151;http://dbpedia.org/resource/Aghora_(band);Aghora (band)
2152;http://dbpedia.org/resource/The_View_(band);The View (band)
2153;http://dbpedia.org/resource/Skyclad_(band);Skyclad (band)
2154;http://dbpedia.org/resource/Myslovitz;Myslovitz
2155;http://dbpedia.org/resource/Yeti_(band);Yeti (band)
2156;http://dbpedia.org/resource/Daphne_Loves_Derby;Daphne Loves Derby
2157;http://dbpedia.org/resource/Crayon_(band);Crayon (band)
2158;http://dbpedia.org/resource/Dozer;Dozer
2159;http://dbpedia.org/resource/The_Playing_Favorites;The Playing Favorites
2160;http://dbpedia.org/resource/Vampire_Weekend;Vampire Weekend
2161;http://dbpedia.org/resource/1200_Techniques;1200 Techniques
2162;http://dbpedia.org/resource/Far_(band);Far (band)
2163;http://dbpedia.org/resource/AD_(band);AD (band)
2164;http://dbpedia.org/resource/Arrested_Development_(group);Arrested Development (group)
2165;http://dbpedia.org/resource/Royal_Trux;Royal Trux
2166;http://dbpedia.org/resource/Witchfinder_General_(band);Witchfinder General (band)
2167;http://dbpedia.org/resource/Meriwether_(band);Meriwether (band)
2168;http://dbpedia.org/resource/Pierre_Moerlen's_Gong;Pierre Moerlen's Gong
2169;http://dbpedia.org/resource/The_Men_(punk_band);The Men (punk band)
2170;http://dbpedia.org/resource/Aranda_(band);Aranda (band)
2171;http://dbpedia.org/resource/Girls_Names;Girls Names
2172;http://dbpedia.org/resource/Cherish_the_Ladies;Cherish the Ladies
2173;http://dbpedia.org/resource/This_Beautiful_Republic;This Beautiful Republic
2174;http://dbpedia.org/resource/Evildead;Evildead
2175;http://dbpedia.org/resource/The_Explosion;The Explosion
2176;http://dbpedia.org/resource/Bratmobile;Bratmobile
2177;http://dbpedia.org/resource/The_Ditty_Bops;The Ditty Bops
2178;http://dbpedia.org/resource/8stops7;8stops7
2179;http://dbpedia.org/resource/The_Eleventh_House;The Eleventh House
2180;http://dbpedia.org/resource/Diego's_Umbrella;Diego's Umbrella
2181;http://dbpedia.org/resource/Timbiriche;Timbiriche
2182;http://dbpedia.org/resource/Mo_Boma;Mo Boma
2183;http://dbpedia.org/resource/Bonde_da_Stronda;Bonde da Stronda
2184;http://dbpedia.org/resource/Smoke_Fairies;Smoke Fairies
2185;http://dbpedia.org/resource/Dolly_Varden_(band);Dolly Varden (band)
2186;http://dbpedia.org/resource/22-20s;22-20s
2187;http://dbpedia.org/resource/Alisa;Alisa
2188;http://dbpedia.org/resource/Architecture_in_Helsinki;Architecture in Helsinki
2189;http://dbpedia.org/resource/Brutal_Truth;Brutal Truth
2190;http://dbpedia.org/resource/Rainbow_Arabia;Rainbow Arabia
2191;http://dbpedia.org/resource/Kayo_Dot;Kayo Dot
2192;http://dbpedia.org/resource/Andromeda_(Swedish_band);Andromeda (Swedish band)
2193;http://dbpedia.org/resource/Real_Friends_(band);Real Friends (band)
2194;http://dbpedia.org/resource/You+Me;You+Me
2195;http://dbpedia.org/resource/Sunny_Hill;Sunny Hill
2196;http://dbpedia.org/resource/Infinite_H;Infinite H
2197;http://dbpedia.org/resource/Gideon_(band);Gideon (band)
2198;http://dbpedia.org/resource/The_Austerity_Program;The Austerity Program
2199;http://dbpedia.org/resource/Teenage_Bottlerocket;Teenage Bottlerocket
2200;http://dbpedia.org/resource/The_Academy_Is...;The Academy Is...
2201;http://dbpedia.org/resource/Mirrorthrone;Mirrorthrone
2202;http://dbpedia.org/resource/Moros_Eros;Moros Eros
2203;http://dbpedia.org/resource/Omnia_(band);Omnia (band)
2204;http://dbpedia.org/resource/Creedence_Clearwater_Revisited;Creedence Clearwater Revisited
2205;http://dbpedia.org/resource/Artcell;Artcell
2206;http://dbpedia.org/resource/The_Music_Tapes;The Music Tapes
2207;http://dbpedia.org/resource/Rockfour;Rockfour
2208;http://dbpedia.org/resource/Look_What_I_Did;Look What I Did
2209;http://dbpedia.org/resource/TM_Network;TM Network
2210;http://dbpedia.org/resource/Twilightning;Twilightning
2211;http://dbpedia.org/resource/Chaozz;Chaozz
2212;http://dbpedia.org/resource/The_Union_Underground;The Union Underground
2213;http://dbpedia.org/resource/Sambomaster;Sambomaster
2214;http://dbpedia.org/resource/Air_Traffic;Air Traffic
2215;http://dbpedia.org/resource/DAT_Politics;DAT Politics
2216;http://dbpedia.org/resource/The_Ruby_Suns;The Ruby Suns
2217;http://dbpedia.org/resource/Dr_Manhattan_(band);Dr Manhattan (band)
2218;http://dbpedia.org/resource/Violent_Soho;Violent Soho
2219;http://dbpedia.org/resource/LoveHateHero;LoveHateHero
2220;http://dbpedia.org/resource/Matmatah;Matmatah
2221;http://dbpedia.org/resource/Inevitable_End;Inevitable End
2222;http://dbpedia.org/resource/Cover_Drive;Cover Drive
2223;http://dbpedia.org/resource/ASAP_Mob;ASAP Mob
2224;http://dbpedia.org/resource/Thin_Man_(band);Thin Man (band)
2225;http://dbpedia.org/resource/Technotronic;Technotronic
2226;http://dbpedia.org/resource/The_Raes;The Raes
2227;http://dbpedia.org/resource/Letherette;Letherette
2228;http://dbpedia.org/resource/Hellbillies;Hellbillies
2229;http://dbpedia.org/resource/State_Champs;State Champs
2230;http://dbpedia.org/resource/Elaiza;Elaiza
2231;http://dbpedia.org/resource/Halou;Halou
2232;http://dbpedia.org/resource/The_Fades;The Fades
2233;http://dbpedia.org/resource/Lullaby_for_the_Working_Class;Lullaby for the Working Class
2234;http://dbpedia.org/resource/Los_Hermanos;Los Hermanos
2235;http://dbpedia.org/resource/As_It_Is_(band);As It Is (band)
2236;http://dbpedia.org/resource/Wild_Sweet_Orange;Wild Sweet Orange
2237;http://dbpedia.org/resource/The_Lucksmiths;The Lucksmiths
2238;http://dbpedia.org/resource/Frank_(band);Frank (band)
2239;http://dbpedia.org/resource/The_Perceptionists;The Perceptionists
2240;http://dbpedia.org/resource/Shooglenifty;Shooglenifty
2241;http://dbpedia.org/resource/Feline_(band);Feline (band)
2242;http://dbpedia.org/resource/Major_Organ_and_the_Adding_Machine;Major Organ and the Adding Machine
2243;http://dbpedia.org/resource/Elfonía;Elfonía
2244;http://dbpedia.org/resource/7L_&_Esoteric;7L & Esoteric
2245;http://dbpedia.org/resource/Mill_a_h-Uile_Rud;Mill a h-Uile Rud
2246;http://dbpedia.org/resource/Mint_Condition;Mint Condition
2247;http://dbpedia.org/resource/Ph.D._(band);Ph.D. (band)
2248;http://dbpedia.org/resource/Phats_&_Small;Phats & Small
2249;http://dbpedia.org/resource/Replikas;Replikas
2250;http://dbpedia.org/resource/The_Wolfmen;The Wolfmen
2251;http://dbpedia.org/resource/Poliça;Poliça
2252;http://dbpedia.org/resource/Opus_Avantra;Opus Avantra
2253;http://dbpedia.org/resource/Dufresne_(band);Dufresne (band)
2254;http://dbpedia.org/resource/The_Black_Belles;The Black Belles
2255;http://dbpedia.org/resource/Nebula_(band);Nebula (band)
2256;http://dbpedia.org/resource/Paris_(band);Paris (band)
2257;http://dbpedia.org/resource/Infamous_Syndicate;Infamous Syndicate
2258;http://dbpedia.org/resource/Yoshida_Brothers;Yoshida Brothers
2259;http://dbpedia.org/resource/2moro;2moro
2260;http://dbpedia.org/resource/Sixwire;Sixwire
2261;http://dbpedia.org/resource/P._Mobil;P. Mobil
2262;http://dbpedia.org/resource/Wolves_Like_Us;Wolves Like Us
2263;http://dbpedia.org/resource/A_Great_Big_World;A Great Big World
2264;http://dbpedia.org/resource/Voice_Farm;Voice Farm
2265;http://dbpedia.org/resource/Baillie_&_the_Boys;Baillie & the Boys
2266;http://dbpedia.org/resource/Silent_Stream_of_Godless_Elegy;Silent Stream of Godless Elegy
2267;http://dbpedia.org/resource/Ali_Baba's_Tahini;Ali Baba's Tahini
2268;http://dbpedia.org/resource/Attacco_Decente;Attacco Decente
2269;http://dbpedia.org/resource/Silence_(band);Silence (band)
2270;http://dbpedia.org/resource/Astrud;Astrud
2271;http://dbpedia.org/resource/Boogiemonsters;Boogiemonsters
2272;http://dbpedia.org/resource/Pipes_You_See,_Pipes_You_Don't;Pipes You See, Pipes You Don't
2273;http://dbpedia.org/resource/Still_Remains;Still Remains
2274;http://dbpedia.org/resource/Of_Blessings_and_Burdens;Of Blessings and Burdens
2275;http://dbpedia.org/resource/Ikara_Colt;Ikara Colt
2276;http://dbpedia.org/resource/Luca_Turilli's_Rhapsody;Luca Turilli's Rhapsody
2277;http://dbpedia.org/resource/Dead_Voices_on_Air;Dead Voices on Air
2278;http://dbpedia.org/resource/O'Death;O'Death
2279;http://dbpedia.org/resource/The_Letterpress;The Letterpress
2280;http://dbpedia.org/resource/Chromatics_(band);Chromatics (band)
2281;http://dbpedia.org/resource/Bleeker_Ridge;Bleeker Ridge
2282;http://dbpedia.org/resource/Blanck_Mass;Blanck Mass
2283;http://dbpedia.org/resource/St._Lucia_(musician);St. Lucia (musician)
2284;http://dbpedia.org/resource/Murder_Construct;Murder Construct
2285;http://dbpedia.org/resource/Onward_to_Olympas;Onward to Olympas
2286;http://dbpedia.org/resource/The_Greg_Kihn_Band;The Greg Kihn Band
2287;http://dbpedia.org/resource/Sunnyboys;Sunnyboys
2288;http://dbpedia.org/resource/Servant_(band);Servant (band)
2289;http://dbpedia.org/resource/Hateful_Monday;Hateful Monday
2290;http://dbpedia.org/resource/Chew_Lips;Chew Lips
2291;http://dbpedia.org/resource/Wild_Strawberries_(band);Wild Strawberries (band)
2292;http://dbpedia.org/resource/I_Voted_for_Kodos;I Voted for Kodos
2293;http://dbpedia.org/resource/Circa_(band);Circa (band)
2294;http://dbpedia.org/resource/The_Nonce;The Nonce
2295;http://dbpedia.org/resource/Hiatus_Kaiyote;Hiatus Kaiyote
2296;http://dbpedia.org/resource/Arsonists_(hip_hop_group);Arsonists (hip hop group)
2297;http://dbpedia.org/resource/Diemonds;Diemonds
2298;http://dbpedia.org/resource/Concussion_Ensemble;Concussion Ensemble
2299;http://dbpedia.org/resource/Thelastplaceyoulook;Thelastplaceyoulook
2300;http://dbpedia.org/resource/The_Mossie;The Mossie
2301;http://dbpedia.org/resource/Mindflow;Mindflow
2302;http://dbpedia.org/resource/Step_Forward;Step Forward
2303;http://dbpedia.org/resource/Climax_Golden_Twins;Climax Golden Twins
2304;http://dbpedia.org/resource/4_Non_Blondes;4 Non Blondes
2305;http://dbpedia.org/resource/Control_Denied;Control Denied
2306;http://dbpedia.org/resource/Side_Walk_Slam;Side Walk Slam
2307;http://dbpedia.org/resource/Shirehorses;Shirehorses
2308;http://dbpedia.org/resource/Opal_(band);Opal (band)
2309;http://dbpedia.org/resource/Little_Red_(band);Little Red (band)
2310;http://dbpedia.org/resource/Modereko;Modereko
2311;http://dbpedia.org/resource/Aloha_from_Hell;Aloha from Hell
2312;http://dbpedia.org/resource/Pine_Valley_Cosmonauts;Pine Valley Cosmonauts
2313;http://dbpedia.org/resource/The_Angels_(American_group);The Angels (American group)
2314;http://dbpedia.org/resource/Boy_(duo);Boy (duo)
2315;http://dbpedia.org/resource/The_Virus_(band);The Virus (band)
2316;http://dbpedia.org/resource/Space_Twins;Space Twins
2317;http://dbpedia.org/resource/Burning_Point;Burning Point
2318;http://dbpedia.org/resource/Sleepaway;Sleepaway
2319;http://dbpedia.org/resource/Temple_of_Blood;Temple of Blood
2320;http://dbpedia.org/resource/Smalltown_Poets;Smalltown Poets
2321;http://dbpedia.org/resource/Dusty_Rhodes_and_the_River_Band;Dusty Rhodes and the River Band
2322;http://dbpedia.org/resource/Crooked_X;Crooked X
2323;http://dbpedia.org/resource/Clear_Light;Clear Light
2324;http://dbpedia.org/resource/Brainstorm_(US_band);Brainstorm (US band)
2325;http://dbpedia.org/resource/R.A.C.L.A.;R.A.C.L.A.
2326;http://dbpedia.org/resource/Amenra;Amenra
2327;http://dbpedia.org/resource/Banks_&_Steelz;Banks & Steelz
2328;http://dbpedia.org/resource/Gugudan;Gugudan
2329;http://dbpedia.org/resource/Krisma;Krisma
2330;http://dbpedia.org/resource/The_Dresden_Dolls;The Dresden Dolls
2331;http://dbpedia.org/resource/Blood_Red_Shoes;Blood Red Shoes
2332;http://dbpedia.org/resource/Born_from_Pain;Born from Pain
2333;http://dbpedia.org/resource/Humble_Pie_(band);Humble Pie (band)
2334;http://dbpedia.org/resource/Alaska_in_Winter;Alaska in Winter
2335;http://dbpedia.org/resource/Revolting_Cocks;Revolting Cocks
2336;http://dbpedia.org/resource/Modestep;Modestep
2337;http://dbpedia.org/resource/45_Grave;45 Grave
2338;http://dbpedia.org/resource/Go-Kart_Mozart;Go-Kart Mozart
2339;http://dbpedia.org/resource/Nu_Virgos;Nu Virgos
2340;http://dbpedia.org/resource/Patrick_Street;Patrick Street
2341;http://dbpedia.org/resource/The_Mark_Inside;The Mark Inside
2342;http://dbpedia.org/resource/Silver_Jews;Silver Jews
2343;http://dbpedia.org/resource/Morning_Again;Morning Again
2344;http://dbpedia.org/resource/Bombay_Rockers;Bombay Rockers
2345;http://dbpedia.org/resource/The_Jazz_Messengers;The Jazz Messengers
2346;http://dbpedia.org/resource/The_Mandrake_(band);The Mandrake (band)
2347;http://dbpedia.org/resource/Pharao;Pharao
2348;http://dbpedia.org/resource/Sielun_Veljet;Sielun Veljet
2349;http://dbpedia.org/resource/Parade_of_Lights;Parade of Lights
2350;http://dbpedia.org/resource/In_Case_of_Fire;In Case of Fire
2351;http://dbpedia.org/resource/Ice_Creamusume;Ice Creamusume
2352;http://dbpedia.org/resource/Soul_Demise;Soul Demise
2353;http://dbpedia.org/resource/Commodores;Commodores
2354;http://dbpedia.org/resource/Easy_Star_All-Stars;Easy Star All-Stars
2355;http://dbpedia.org/resource/The_Black_Dahlia_Murder_(band);The Black Dahlia Murder (band)
2356;http://dbpedia.org/resource/The_Pharaohs;The Pharaohs
2357;http://dbpedia.org/resource/Black_Moth_Super_Rainbow;Black Moth Super Rainbow
2358;http://dbpedia.org/resource/George_Sarah;George Sarah
2359;http://dbpedia.org/resource/Awesome_New_Republic;Awesome New Republic
2360;http://dbpedia.org/resource/Om_(band);Om (band)
2361;http://dbpedia.org/resource/The_Twilight_Sad;The Twilight Sad
2362;http://dbpedia.org/resource/Alesana;Alesana
2363;http://dbpedia.org/resource/Fun_(band);Fun (band)
2364;http://dbpedia.org/resource/Refused;Refused
2365;http://dbpedia.org/resource/Chronic_Future;Chronic Future
2366;http://dbpedia.org/resource/Groovie_Ghoulies;Groovie Ghoulies
2367;http://dbpedia.org/resource/Hardline_(band);Hardline (band)
2368;http://dbpedia.org/resource/Arma_Angelus;Arma Angelus
2369;http://dbpedia.org/resource/June_of_44;June of 44
2370;http://dbpedia.org/resource/HaClique;HaClique
2371;http://dbpedia.org/resource/The_Dirtbombs;The Dirtbombs
2372;http://dbpedia.org/resource/Titãs;Titãs
2373;http://dbpedia.org/resource/In_This_Moment;In This Moment
2374;http://dbpedia.org/resource/Insane_Poetry;Insane Poetry
2375;http://dbpedia.org/resource/Long_Distance_Calling_(band);Long Distance Calling (band)
2376;http://dbpedia.org/resource/Major_Parkinson;Major Parkinson
2377;http://dbpedia.org/resource/Thee_Oh_Sees;Thee Oh Sees
2378;http://dbpedia.org/resource/Black_River_(band);Black River (band)
2379;http://dbpedia.org/resource/The_Maine_(band);The Maine (band)
2380;http://dbpedia.org/resource/Chris_Randall_(musician);Chris Randall (musician)
2381;http://dbpedia.org/resource/VOTA;VOTA
2382;http://dbpedia.org/resource/Sigur_Rós;Sigur Rós
2383;http://dbpedia.org/resource/Testament_(band);Testament (band)
2384;http://dbpedia.org/resource/Jónsi_&_Alex;Jónsi & Alex
2385;http://dbpedia.org/resource/Plushgun;Plushgun
2386;http://dbpedia.org/resource/Motorpsycho;Motorpsycho
2387;http://dbpedia.org/resource/Telefon_Tel_Aviv;Telefon Tel Aviv
2388;http://dbpedia.org/resource/Camouflage_(band);Camouflage (band)
2389;http://dbpedia.org/resource/Jørn_Lande;Jørn Lande
2390;http://dbpedia.org/resource/Madrugada_(band);Madrugada (band)
2391;http://dbpedia.org/resource/The_Beau_Brummels;The Beau Brummels
2392;http://dbpedia.org/resource/Urban_Dance_Squad;Urban Dance Squad
2393;http://dbpedia.org/resource/Kamikazee;Kamikazee
2394;http://dbpedia.org/resource/Flipsyde;Flipsyde
2395;http://dbpedia.org/resource/Peelander-Z;Peelander-Z
2396;http://dbpedia.org/resource/El_Ten_Eleven;El Ten Eleven
2397;http://dbpedia.org/resource/Exodus_(American_band);Exodus (American band)
2398;http://dbpedia.org/resource/Versailles_(band);Versailles (band)
2399;http://dbpedia.org/resource/Au_Pairs_(band);Au Pairs (band)
2400;http://dbpedia.org/resource/Howl_(American_band);Howl (American band)
2401;http://dbpedia.org/resource/Fotheringay;Fotheringay
2402;http://dbpedia.org/resource/Magna_Carta_(band);Magna Carta (band)
2403;http://dbpedia.org/resource/Sad_Café_(band);Sad Café (band)
2404;http://dbpedia.org/resource/Dirty_Little_Rabbits;Dirty Little Rabbits
2405;http://dbpedia.org/resource/Brother_Clyde;Brother Clyde
2406;http://dbpedia.org/resource/Psy'Aviah;Psy'Aviah
2407;http://dbpedia.org/resource/Silent_Descent;Silent Descent
2408;http://dbpedia.org/resource/Hagfish_(band);Hagfish (band)
2409;http://dbpedia.org/resource/Tha_Dogg_Pound;Tha Dogg Pound
2410;http://dbpedia.org/resource/Thirsty_Merc;Thirsty Merc
2411;http://dbpedia.org/resource/Zeke_(band);Zeke (band)
2412;http://dbpedia.org/resource/Diffuser_(band);Diffuser (band)
2413;http://dbpedia.org/resource/Disciple_(band);Disciple (band)
2414;http://dbpedia.org/resource/Revis;Revis
2415;http://dbpedia.org/resource/Altered_Images;Altered Images
2416;http://dbpedia.org/resource/Hesta_Prynn;Hesta Prynn
2417;http://dbpedia.org/resource/Frank_n_Dank;Frank n Dank
2418;http://dbpedia.org/resource/Rich_Kids;Rich Kids
2419;http://dbpedia.org/resource/Rosetta_(band);Rosetta (band)
2420;http://dbpedia.org/resource/The_Hours_(band);The Hours (band)
2421;http://dbpedia.org/resource/Trust_Company_(band);Trust Company (band)
2422;http://dbpedia.org/resource/F.T._Island;F.T. Island
2423;http://dbpedia.org/resource/Karkwa;Karkwa
2424;http://dbpedia.org/resource/Sleeping_with_Sirens;Sleeping with Sirens
2425;http://dbpedia.org/resource/Allo_Darlin';Allo Darlin'
2426;http://dbpedia.org/resource/White_Denim;White Denim
2427;http://dbpedia.org/resource/Zard;Zard
2428;http://dbpedia.org/resource/Paraziții;Paraziții
2429;http://dbpedia.org/resource/Sluts_of_Trust;Sluts of Trust
2430;http://dbpedia.org/resource/The_20/20_Project;The 20/20 Project
2431;http://dbpedia.org/resource/The_Dollyrots;The Dollyrots
2432;http://dbpedia.org/resource/Bellowhead;Bellowhead
2433;http://dbpedia.org/resource/Electric_President;Electric President
2434;http://dbpedia.org/resource/Apparat_Organ_Quartet;Apparat Organ Quartet
2435;http://dbpedia.org/resource/Casiokids;Casiokids
2436;http://dbpedia.org/resource/The_Harmonies;The Harmonies
2437;http://dbpedia.org/resource/Bernard_Wright;Bernard Wright
2438;http://dbpedia.org/resource/Rascal_Flatts;Rascal Flatts
2439;http://dbpedia.org/resource/The_Dingees;The Dingees
2440;http://dbpedia.org/resource/Comet_Gain;Comet Gain
2441;http://dbpedia.org/resource/Sharks_(band_formed_2007);Sharks (band formed 2007)
2442;http://dbpedia.org/resource/Mànran;Mànran
2443;http://dbpedia.org/resource/After_School_(band);After School (band)
2444;http://dbpedia.org/resource/I_Am_the_Avalanche;I Am the Avalanche
2445;http://dbpedia.org/resource/Nik_&_Jay;Nik & Jay
2446;http://dbpedia.org/resource/Lock_Up_(UK_band);Lock Up (UK band)
2447;http://dbpedia.org/resource/The_Creepshow;The Creepshow
2448;http://dbpedia.org/resource/Willie_Isz;Willie Isz
2449;http://dbpedia.org/resource/Shankar_Jaikishan;Shankar Jaikishan
2450;http://dbpedia.org/resource/The_Pointer_Sisters;The Pointer Sisters
2451;http://dbpedia.org/resource/First_Aid_Kit_(band);First Aid Kit (band)
2452;http://dbpedia.org/resource/3_(American_band);3 (American band)
2453;http://dbpedia.org/resource/The_Internet_(band);The Internet (band)
2454;http://dbpedia.org/resource/Myrath;Myrath
2455;http://dbpedia.org/resource/Suspekt;Suspekt
2456;http://dbpedia.org/resource/Guided_by_Voices;Guided by Voices
2457;http://dbpedia.org/resource/Luna_Sea;Luna Sea
2458;http://dbpedia.org/resource/Office_of_Future_Plans;Office of Future Plans
2459;http://dbpedia.org/resource/The_Accüsed;The Accüsed
2460;http://dbpedia.org/resource/Banda_Black_Rio;Banda Black Rio
2461;http://dbpedia.org/resource/The_Associates_(band);The Associates (band)
2462;http://dbpedia.org/resource/Fito_&_Fitipaldis;Fito & Fitipaldis
2463;http://dbpedia.org/resource/Jon_and_Vangelis;Jon and Vangelis
2464;http://dbpedia.org/resource/Ghost_(1984_band);Ghost (1984 band)
2465;http://dbpedia.org/resource/Todos_Tus_Muertos;Todos Tus Muertos
2466;http://dbpedia.org/resource/Solution_(band);Solution (band)
2467;http://dbpedia.org/resource/TLC_(group);TLC (group)
2468;http://dbpedia.org/resource/Cry_Wolf_(band);Cry Wolf (band)
2469;http://dbpedia.org/resource/Aeon_Zen;Aeon Zen
2470;http://dbpedia.org/resource/AAA_(band);AAA (band)
2471;http://dbpedia.org/resource/Free_(band);Free (band)
2472;http://dbpedia.org/resource/Trigger_(band);Trigger (band)
2473;http://dbpedia.org/resource/Elf_Power;Elf Power
2474;http://dbpedia.org/resource/The_Tear_Garden;The Tear Garden
2475;http://dbpedia.org/resource/Krokus_(band);Krokus (band)
2476;http://dbpedia.org/resource/Monolake;Monolake
2477;http://dbpedia.org/resource/Seether;Seether
2478;http://dbpedia.org/resource/The_Flying_Burrito_Brothers;The Flying Burrito Brothers
2479;http://dbpedia.org/resource/Blackmail_(band);Blackmail (band)
2480;http://dbpedia.org/resource/Cactus_Jack_(band);Cactus Jack (band)
2481;http://dbpedia.org/resource/Minutemen_(band);Minutemen (band)
2482;http://dbpedia.org/resource/The_Fucking_Champs;The Fucking Champs
2483;http://dbpedia.org/resource/Axenstar;Axenstar
2484;http://dbpedia.org/resource/Babe_Ruth_(band);Babe Ruth (band)
2485;http://dbpedia.org/resource/Georgie_James;Georgie James
2486;http://dbpedia.org/resource/Grade_8_(band);Grade 8 (band)
2487;http://dbpedia.org/resource/Morbo_(band);Morbo (band)
2488;http://dbpedia.org/resource/The_Farm_(U.S._band);The Farm (U.S. band)
2489;http://dbpedia.org/resource/The_Natural_History_(band);The Natural History (band)
2490;http://dbpedia.org/resource/Meat_Puppets;Meat Puppets
2491;http://dbpedia.org/resource/Sister_Machine_Gun;Sister Machine Gun
2492;http://dbpedia.org/resource/Scorn_(band);Scorn (band)
2493;http://dbpedia.org/resource/Beast_(South_Korean_band);Beast (South Korean band)
2494;http://dbpedia.org/resource/The_Dance_Party;The Dance Party
2495;http://dbpedia.org/resource/Newsted;Newsted
2496;http://dbpedia.org/resource/American_Music_Club;American Music Club
2497;http://dbpedia.org/resource/Livin_Out_Loud;Livin Out Loud
2498;http://dbpedia.org/resource/Suffocation_(band);Suffocation (band)
2499;http://dbpedia.org/resource/The_Tubes;The Tubes
2500;http://dbpedia.org/resource/James_Gang;James Gang
2501;http://dbpedia.org/resource/The_Blues_Brothers;The Blues Brothers
2502;http://dbpedia.org/resource/Explosions_in_the_Sky;Explosions in the Sky
2503;http://dbpedia.org/resource/The_Mutton_Birds;The Mutton Birds
2504;http://dbpedia.org/resource/Slick_Shoes;Slick Shoes
2505;http://dbpedia.org/resource/Wang_Chung_(band);Wang Chung (band)
2506;http://dbpedia.org/resource/L.T.D._(band);L.T.D. (band)
2507;http://dbpedia.org/resource/Tribe_(band);Tribe (band)
2508;http://dbpedia.org/resource/Sweethearts_of_the_Rodeo;Sweethearts of the Rodeo
2509;http://dbpedia.org/resource/The_Amenta;The Amenta
2510;http://dbpedia.org/resource/Ian_Dury;Ian Dury
2511;http://dbpedia.org/resource/The_xx;The xx
2512;http://dbpedia.org/resource/Philmont_(band);Philmont (band)
2513;http://dbpedia.org/resource/Loadstar_(musical_duo);Loadstar (musical duo)
2514;http://dbpedia.org/resource/The_Aristocrats_(band);The Aristocrats (band)
2515;http://dbpedia.org/resource/Mizraab;Mizraab
2516;http://dbpedia.org/resource/Hawthorne_Heights;Hawthorne Heights
2517;http://dbpedia.org/resource/Land_(band);Land (band)
2518;http://dbpedia.org/resource/Chapterhouse;Chapterhouse
2519;http://dbpedia.org/resource/The_Neville_Brothers;The Neville Brothers
2520;http://dbpedia.org/resource/Visage_(band);Visage (band)
2521;http://dbpedia.org/resource/Sadus;Sadus
2522;http://dbpedia.org/resource/Acoustic_Alchemy;Acoustic Alchemy
2523;http://dbpedia.org/resource/Extol;Extol
